run_id,seq,ts_pc,scenario,note,battery_level,battery_scale,battery_voltage_mv,battery_temp_deciC,charge_counter_uAh,brightness,battery_updates_stopped,adb_error,thermal_status,thermal_battery_C,thermal_cpu_C,thermal_gpu_C,thermal_npu_C,thermal_power_amplifier_C,thermal_skin_C,thermal_soc_C,thermal_tpu_C,cpu_p0_freq1000000_dt,cpu_p0_freq1100000_dt,cpu_p0_freq1200000_dt,cpu_p0_freq1300000_dt,cpu_p0_freq1400000_dt,cpu_p0_freq1500000_dt,cpu_p0_freq1600000_dt,cpu_p0_freq1700000_dt,cpu_p0_freq1800000_dt,cpu_p0_freq1900000_dt,cpu_p0_freq2000000_dt,cpu_p0_freq2100000_dt,cpu_p0_freq2200000_dt,cpu_p0_freq480000_dt,cpu_p0_freq600000_dt,cpu_p0_freq700000_dt,cpu_p0_freq800000_dt,cpu_p0_freq900000_dt,cpu_p4_freq1000000_dt,cpu_p4_freq1100000_dt,cpu_p4_freq1200000_dt,cpu_p4_freq1300000_dt,cpu_p4_freq1400000_dt,cpu_p4_freq1500000_dt,cpu_p4_freq1600000_dt,cpu_p4_freq1700000_dt,cpu_p4_freq1800000_dt,cpu_p4_freq1900000_dt,cpu_p4_freq2000000_dt,cpu_p4_freq2100000_dt,cpu_p4_freq2200000_dt,cpu_p4_freq2300000_dt,cpu_p4_freq2400000_dt,cpu_p4_freq2500000_dt,cpu_p4_freq2600000_dt,cpu_p4_freq2660000_dt,cpu_p4_freq2800000_dt,cpu_p4_freq2850000_dt,cpu_p4_freq2900000_dt,cpu_p4_freq3000000_dt,cpu_p4_freq3100000_dt,cpu_p4_freq3200000_dt,cpu_p4_freq400000_dt,cpu_p4_freq500000_dt,cpu_p4_freq600000_dt,cpu_p4_freq700000_dt,cpu_p4_freq800000_dt,cpu_p4_freq900000_dt,cpu_p7_freq1000000_dt,cpu_p7_freq1100000_dt,cpu_p7_freq1200000_dt,cpu_p7_freq1300000_dt,cpu_p7_freq1400000_dt,cpu_p7_freq1500000_dt,cpu_p7_freq1600000_dt,cpu_p7_freq1700000_dt,cpu_p7_freq1800000_dt,cpu_p7_freq1900000_dt,cpu_p7_freq2000000_dt,cpu_p7_freq2100000_dt,cpu_p7_freq2200000_dt,cpu_p7_freq2300000_dt,cpu_p7_freq2400000_dt,cpu_p7_freq2500000_dt,cpu_p7_freq2600000_dt,cpu_p7_freq2700000_dt,cpu_p7_freq2800000_dt,cpu_p7_freq2900000_dt,cpu_p7_freq3000000_dt,cpu_p7_freq3050000_dt,cpu_p7_freq3100000_dt,cpu_p7_freq3200000_dt,cpu_p7_freq3350000_dt,cpu_p7_freq400000_dt,cpu_p7_freq500000_dt,cpu_p7_freq600000_dt,cpu_p7_freq700000_dt,cpu_p7_freq800000_dt,cpu_p7_freq900000_dt,cpu_policy0_energy_mJ,cpu_policy0_energy_mJ_matched,cpu_policy0_energy_mJ_unmatched,cpu_policy0_avg_power_mW,cpu_policy0_unmatched_dt_ms,cpu_policy4_energy_mJ,cpu_policy4_energy_mJ_matched,cpu_policy4_energy_mJ_unmatched,cpu_policy4_avg_power_mW,cpu_policy4_unmatched_dt_ms,cpu_policy7_energy_mJ,cpu_policy7_energy_mJ_matched,cpu_policy7_energy_mJ_unmatched,cpu_policy7_avg_power_mW,cpu_policy7_unmatched_dt_ms,cpu_energy_mJ_total,battery_discharge_energy_mJ,dt_s
20260130_232950,20,2026-01-30T23:30:56+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,38.029,38.029,38.029,32.953,33.173,38.029,38.029,4,9,10,10,9,2,11,3,4,2,103,0,0,70,26,25,21,14,5,1,4,2,1,2,2,2,3,2,2,0,1,2,1,1,0,1,6,0,0,0,0,0,240,18,11,9,6,2,0,0,0,0,0,0,0,0,322,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.624,89.624,0.000,277.473,0,91.444,91.444,0.000,282.235,0,263.337,263.337,0.000,810.266,0,444.404,-0.000,3.000
20260130_232950,21,2026-01-30T23:30:59+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,37.026,37.026,37.026,32.934,33.179,37.026,37.026,5,7,10,11,3,11,8,2,10,5,107,0,0,58,34,24,16,14,4,3,3,3,4,4,1,4,3,3,1,3,1,3,1,1,1,0,3,0,0,0,0,0,225,15,13,13,6,5,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.791,92.791,0.000,285.512,0,92.941,92.941,0.000,287.744,0,257.637,257.637,0.000,802.606,0,443.369,-0.000,3.000
20260130_232950,22,2026-01-30T23:31:02+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,36.64,36.64,36.214,32.967,33.181,36.214,36.214,9,14,9,11,5,5,7,2,11,2,109,0,0,49,32,23,18,17,1,1,4,1,1,3,2,1,3,3,2,2,1,1,1,1,0,0,4,0,0,0,0,0,250,14,13,6,6,4,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.438,92.438,0.000,286.187,0,87.949,87.949,0.000,270.611,0,262.452,262.452,0.000,802.606,0,442.839,-0.000,3.000
20260130_232950,23,2026-01-30T23:31:06+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,36.883,36.883,36.883,32.948,33.158,36.883,36.883,12,13,19,7,4,7,5,1,1,6,117,0,0,57,29,21,14,8,2,1,4,0,3,3,1,2,5,1,2,2,1,1,2,1,0,1,5,0,0,0,0,0,238,15,16,6,5,3,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.676,92.676,0.000,288.711,0,90.946,90.946,0.000,284.205,0,257.637,257.637,0.000,802.606,0,441.258,-0.000,4.000
20260130_232950,24,2026-01-30T23:31:09+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,36.341,36.341,36.128,32.936,33.141,36.128,36.128,5,10,13,14,10,13,3,2,14,3,108,0,0,45,31,20,15,15,5,2,5,3,3,2,2,2,1,3,1,2,2,1,1,0,1,0,3,0,0,0,0,0,240,13,13,9,8,2,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.690,93.690,0.000,291.868,0,87.758,87.758,0.000,270.858,0,258.439,258.439,0.000,802.606,0,439.887,-0.000,3.000
20260130_232950,25,2026-01-30T23:31:12+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,36.616,36.616,36.616,32.953,33.173,36.616,36.616,10,11,9,11,15,11,4,3,5,4,121,0,0,51,26,25,14,15,4,3,1,1,2,4,3,4,3,1,0,1,0,3,1,1,1,0,1,0,0,0,0,0,249,13,15,8,8,5,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.018,98.018,0.000,292.590,0,87.265,87.265,0.000,262.846,0,269.676,269.676,0.000,802.606,0,454.958,-0.000,3.000
20260130_232950,26,2026-01-30T23:31:15+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,37.713,37.177,37.004,32.936,33.15,37.004,37.004,8,13,18,10,6,8,6,2,10,6,115,0,0,47,23,24,19,14,4,3,10,2,4,2,3,3,3,3,1,1,2,1,0,1,0,0,2,0,0,0,0,0,239,14,13,8,8,4,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.446,96.446,0.000,293.150,0,89.287,89.287,0.000,269.748,0,264.057,264.057,0.000,802.606,0,449.791,-0.000,3.000
20260130_232950,27,2026-01-30T23:31:19+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,35.807,35.807,35.868,32.926,33.152,35.867,35.868,8,12,6,6,3,11,11,2,4,5,120,0,0,55,29,23,18,19,3,4,6,3,4,4,2,2,5,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,231,22,16,8,7,7,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.304,96.304,0.000,290.071,0,86.850,86.850,0.000,261.598,0,267.268,267.268,0.000,802.606,0,450.422,-0.000,4.000
20260130_232950,28,2026-01-30T23:31:22+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,37.245,37.245,37.245,32.942,33.179,37.245,37.245,4,15,13,11,5,12,9,5,3,2,101,0,0,68,33,20,11,13,2,3,3,3,2,4,2,5,4,2,1,2,0,2,1,2,1,0,6,0,0,0,0,0,233,19,10,7,7,2,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.627,90.627,0.000,278.851,0,95.185,95.185,0.000,294.692,0,258.439,258.439,0.000,802.606,0,444.251,-0.000,3.000
20260130_232950,29,2026-01-30T23:31:25+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,38.467,38.467,38.467,32.953,33.184,38.467,38.467,7,14,8,9,4,10,5,1,4,1,119,0,0,62,31,23,13,14,1,2,4,0,2,3,2,2,2,5,1,0,1,2,0,1,1,1,2,0,0,0,0,0,240,20,14,7,8,6,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.058,93.058,0.000,286.333,0,87.663,87.663,0.000,268.084,0,262.452,262.452,0.000,802.606,0,443.174,-0.000,3.000
20260130_232950,30,2026-01-30T23:31:29+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,36.961,36.961,36.961,32.939,33.164,36.961,36.961,7,14,13,16,11,10,3,5,6,2,134,0,0,72,31,24,22,20,7,5,7,2,4,4,3,3,6,1,3,1,2,3,2,0,1,0,4,0,0,0,0,0,264,23,20,8,10,6,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.200,111.200,0.000,285.129,0,111.099,111.099,0.000,285.602,0,313.016,313.016,0.000,802.606,0,535.316,-0.000,4.000
20260130_232950,31,2026-01-30T23:31:32+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,38.628,38.628,38.628,32.961,33.164,38.628,38.628,10,8,8,11,4,5,7,7,5,7,113,0,0,48,31,26,20,21,5,3,2,2,5,0,2,3,3,2,1,0,2,0,0,1,1,0,2,0,0,0,0,0,238,19,16,10,9,5,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.319,95.319,0.000,287.973,0,86.356,86.356,0.000,260.895,0,264.860,264.860,0.000,802.606,0,446.535,-0.000,3.000
20260130_232950,32,2026-01-30T23:31:36+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,37.284,37.284,37.284,32.945,33.167,37.284,37.284,6,12,8,9,4,6,10,4,10,5,111,0,0,62,31,20,15,14,4,4,2,3,2,4,0,3,1,0,0,3,1,2,1,0,1,1,3,0,0,0,0,0,238,19,13,8,4,8,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.155,94.155,0.000,287.936,0,87.691,87.691,0.000,269.820,0,261.650,261.650,0.000,802.606,0,443.496,-0.000,4.000
20260130_232950,33,2026-01-30T23:31:39+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,38.344,38.344,37.307,32.948,33.202,37.307,37.307,6,14,6,14,5,9,8,3,3,3,122,0,0,53,30,25,14,10,5,4,4,3,1,2,6,5,6,2,1,2,3,0,0,1,0,0,9,0,0,0,0,0,217,24,12,7,7,8,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,95.099,95.099,0.000,292.612,0,101.176,101.176,0.000,307.527,0,271.485,271.485,0.000,820.195,0,467.760,-0.000,3.000
20260130_232950,34,2026-01-30T23:31:42+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,37.262,37.17,36.855,32.964,33.216,36.855,36.855,11,21,15,14,7,3,5,2,2,3,97,0,0,55,41,27,18,14,4,5,4,3,2,4,0,4,3,2,1,1,2,2,2,1,1,1,2,0,0,0,0,0,235,16,16,7,13,6,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.760,90.760,0.000,270.925,0,94.578,94.578,0.000,280.648,0,264.860,264.860,0.000,802.606,0,450.198,-0.000,3.000
20260130_232950,35,2026-01-30T23:31:46+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,36.728,36.728,36.711,32.969,33.21,36.711,36.711,10,13,8,11,5,12,7,7,9,6,118,0,0,45,27,20,15,14,6,3,3,1,2,3,3,2,2,1,1,1,1,1,0,1,0,0,3,0,0,0,0,0,244,18,11,6,5,4,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.395,97.395,0.000,297.843,0,83.844,83.844,0.000,260.384,0,262.452,262.452,0.000,802.606,0,443.691,-0.000,4.000
20260130_232950,36,2026-01-30T23:31:49+08:00,S1_wifi_screenoff_hotspot_on_smoke,,93,100,4313,308,4444000,47,0,,0,30.8,37.971,37.971,37.349,32.967,33.216,37.349,37.349,11,10,21,15,4,6,6,7,2,2,108,0,0,59,21,20,23,17,2,3,4,3,5,2,2,5,3,3,1,2,0,0,1,0,2,1,7,0,0,0,0,0,223,22,13,9,11,5,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93.766,93.766,0.000,282.428,0,97.543,97.543,0.000,296.485,0,266.024,266.024,0.000,806.135,0,457.334,-0.000,3.000
